,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99
14,5.382679,10.09803,10.613259,10.614078,10.637246,10.707174,10.7377825,10.77098,10.77438,10.805779,10.837181,10.858975,10.888924,10.896743,10.929181,10.975433,10.9829855,10.986854,11.033375,11.036023,11.05224,11.054158,11.064036,11.073962,11.096341,11.100726,11.110633,11.110878,11.115814,11.117043,11.138577,11.147147,11.149909,11.171664,11.1718025,11.199299,11.207252,11.217352,11.226645,11.229189,11.241674,11.247478,11.277261,11.282993,11.300278,11.304331,11.308787,11.30939,11.318568,11.327109,11.33151,11.332425,11.347031,11.366558,11.374399,11.37526,11.39154,11.395736,11.396433,11.399848,11.403203,11.414366,11.416009,11.417975,11.418747,11.422463,11.42909,11.432769,11.4351425,11.436691,11.441831,11.443946,11.455872,11.457436,11.458955,11.481842,11.485912,11.500998,11.501067,11.508784,11.519714,11.527603,11.548601,11.555039,11.564568,11.57103,11.582609,11.587313,11.589123,11.620719,11.648903,11.658865,11.721212,11.735009,11.739858,11.836605,12.206593,12.262289,12.799462
15,5.4041796,12.05281,13.219415,13.324726,13.399933,13.49858,13.504779,13.583437,13.634142,13.637099,13.674055,13.779744,13.87548,13.87588,13.89307,13.893753,13.910023,13.910314,13.913265,13.932519,13.933557,13.945624,13.987818,13.989969,13.999784,14.011166,14.01198,14.014759,14.038823,14.044658,14.045295,14.047841,14.064573,14.065677,14.069268,14.0827055,14.104183,14.110282,14.112214,14.135103,14.16064,14.163353,14.166945,14.168612,14.175419,14.180065,14.18019,14.184473,14.189185,14.190375,14.190528,14.210554,14.214505,14.222134,14.226925,14.22704,14.244519,14.265303,14.281071,14.282765,14.296769,14.297791,14.301143,14.3119755,14.321951,14.405583,14.46418,14.478009,14.48159,14.493927,14.503658,14.50771,14.529662,14.601948,14.608341,14.638037,14.647684,14.725788,14.826054,14.829797,14.939086,14.944223,14.946073,15.071653,15.093765,15.103063,15.138398,15.236814,15.253294,15.312129,15.506914,15.658085,15.666116,15.687657,15.694756,15.8398695,15.964808,16.231958,17.129173
16,7.4553885,10.424198,11.330197,11.881554,11.898792,11.918782,11.932467,11.971058,11.997407,12.250951,12.282288,12.361572,12.42408,12.433219,12.494014,12.619034,12.637253,12.672017,12.698289,12.736453,12.764065,12.840427,12.896408,12.974408,13.0278,13.071126,13.086476,13.099948,13.10452,13.153794,13.154463,13.239548,13.282731,13.285026,13.328575,13.329548,13.3533,13.354859,13.401195,13.430086,13.454785,13.485634,13.574805,13.587563,13.590888,13.613183,13.639227,13.645312,13.646736,13.662833,13.66415,13.719216,13.736894,13.758088,13.759315,13.815068,13.838446,13.883213,13.945575,13.961337,13.968749,13.98144,13.983876,13.986235,13.995768,13.996192,14.004073,14.010165,14.010588,14.012557,14.022423,14.027578,14.029483,14.055173,14.086714,14.094119,14.095488,14.137429,14.158764,14.182362,14.195106,14.198204,14.20583,14.212881,14.221617,14.233017,14.25487,14.258692,14.26212,14.277981,14.320336,14.374199,14.39338,14.398038,14.41065,14.413152,14.472073,14.5998125,15.151266
17,7.2748885,7.8042617,8.167374,8.298068,8.343211,8.35225,8.358782,8.405734,8.436086,8.563125,8.572934,8.594578,8.609586,8.617971,8.620767,8.649905,8.653102,8.657561,8.67244,8.682418,8.686854,8.687086,8.694794,8.6966505,8.708798,8.7102,8.716277,8.756714,8.75804,8.774746,8.794471,8.814763,8.82349,8.834231,8.84411,8.848807,8.860223,8.86844,8.871339,8.878272,8.88007,8.886616,8.886675,8.896297,8.896645,8.898957,8.900478,8.900651,8.910135,8.913421,8.918363,8.922379,8.923645,8.942935,8.959445,8.978128,9.020718,9.022238,9.03492,9.0425825,9.050337,9.0563965,9.061959,9.070277,9.08331,9.0902815,9.100675,9.105768,9.11738,9.1186285,9.125956,9.144273,9.148193,9.177064,9.191275,9.194297,9.226075,9.241463,9.271072,9.319814,9.326768,9.371914,9.404333,9.408167,9.457465,9.475026,9.47611,9.515804,9.552682,9.616051,9.644334,9.73481,9.909467,9.948522,10.0495205,10.098928,10.189228,10.414328,10.733176
18,8.512232,11.788656,11.814498,11.841751,11.86686,11.912129,11.929893,11.93977,11.972198,11.97552,12.037666,12.044701,12.050716,12.060261,12.063786,12.084566,12.087554,12.096413,12.101922,12.112475,12.140609,12.14671,12.147799,12.16078,12.164306,12.185217,12.201248,12.204505,12.213346,12.217994,12.2219,12.279693,12.280927,12.305427,12.3070345,12.318754,12.3315115,12.349192,12.351631,12.361964,12.378112,12.383384,12.3891115,12.396498,12.407649,12.413118,12.441856,12.452683,12.453605,12.472606,12.476643,12.488398,12.4937105,12.500842,12.502743,12.550841,12.561795,12.569801,12.587387,12.593687,12.603868,12.6111145,12.669105,12.669638,12.678272,12.714237,12.719959,12.724429,12.72456,12.761962,12.769448,12.782988,12.813731,12.825075,12.849318,12.8782015,12.88521,12.895057,12.922085,12.970559,13.02471,13.027159,13.029778,13.062582,13.093598,13.098351,13.1091,13.116115,13.123152,13.128082,13.152518,13.176526,13.183845,13.192957,13.210378,13.2749815,13.363624,13.395328,13.484671
19,5.3988743,12.094467,13.305234,13.398678,13.441201,13.552041,13.593235,13.678631,13.681501,13.695683,13.777922,13.865721,13.926117,13.949325,13.977533,13.980315,13.985091,13.989025,13.997123,14.000925,14.033401,14.035369,14.048612,14.086487,14.091411,14.096692,14.099239,14.107593,14.117783,14.12265,14.138785,14.144272,14.163628,14.169677,14.179654,14.187567,14.190095,14.206952,14.237403,14.259652,14.265608,14.272845,14.281404,14.284641,14.292024,14.294542,14.299275,14.302369,14.30294,14.314211,14.314258,14.325964,14.328942,14.335363,14.341618,14.353788,14.3746395,14.405546,14.418518,14.419521,14.425006,14.4333935,14.440155,14.450758,14.467494,14.526608,14.587737,14.63163,14.640335,14.644617,14.655486,14.664247,14.673407,14.75984,14.760155,14.801234,14.814356,14.888315,14.9749365,14.994931,15.092524,15.092773,15.097702,15.233688,15.261457,15.2702055,15.307366,15.403059,15.421068,15.480207,15.673197,15.824099,15.832052,15.853743,15.859655,16.003517,16.12773,16.3939,17.285929
20,7.61094,8.421017,8.7537775,8.849371,8.876305,8.91297,8.959369,8.964547,8.979629,9.072853,9.092036,9.096932,9.121316,9.168253,9.191563,9.192466,9.226647,9.3287325,9.38192,9.421337,9.446187,9.506379,9.533485,9.565249,9.720269,9.75944,9.90231,9.952223,9.984836,10.006187,10.351467,10.373958,10.414312,10.426609,10.532154,10.576516,10.577343,10.588495,10.591984,10.594732,10.60099,10.61118,10.61244,10.699437,10.803395,10.870004,10.999512,11.0022955,11.027373,11.054748,11.094114,11.130279,11.261758,11.327448,11.339545,11.357885,11.393198,11.398482,11.413659,11.42284,11.43673,11.45298,11.491432,11.495521,11.495938,11.498291,11.50209,11.509028,11.513257,11.518035,11.528933,11.533537,11.5380745,11.539213,11.571257,11.571605,11.579558,11.583356,11.588165,11.600494,11.606166,11.607326,11.613767,11.621381,11.627943,11.632225,11.636774,11.641979,11.661445,11.66444,11.685251,11.685494,11.690096,11.69063,11.701181,11.743488,11.8582325,12.099546,12.30794
21,7.3397036,7.863025,8.204942,8.27706,8.324399,8.352065,8.403673,8.53133,8.591786,8.600918,8.607975,8.621064,8.637386,8.642407,8.668323,8.736994,8.739342,8.753167,8.774723,8.7807665,8.790145,8.7926,8.795811,8.79595,8.807406,8.822732,8.848091,8.85226,8.853687,8.936682,8.940031,8.960702,8.9896145,9.020324,9.120069,9.122037,9.145621,9.150838,9.230133,9.261493,9.366737,9.444585,9.733774,9.794692,9.886665,9.904665,10.016138,10.024927,10.066493,10.077455,10.124704,10.124771,10.186886,10.196819,10.247992,10.248951,10.269502,10.290413,10.336866,10.388834,10.458618,10.463234,10.465072,10.489922,10.546458,10.590604,10.627563,10.637071,10.6678295,10.670381,10.743887,10.7451725,10.759789,10.855663,10.893081,10.9178,10.936504,10.962227,10.967746,11.127117,11.133949,11.160524,11.185895,11.237765,11.249525,11.253954,11.34891,11.37178,11.417411,11.470399,11.490729,11.500094,11.565763,11.638221,11.73413,11.74143,11.885316,11.93,12.377013
22,8.715207,8.7990055,8.801848,8.80508,8.822101,8.839512,8.842886,8.854448,8.8605995,8.8640585,8.871066,8.882362,8.89798,8.912202,8.938906,8.942094,8.943561,8.943603,8.947895,8.951917,8.954292,8.957067,8.957172,8.98447,8.99094,8.996742,9.004154,9.00855,9.01806,9.018686,9.024155,9.024542,9.028191,9.030941,9.031519,9.035663,9.05127,9.051655,9.052484,9.054625,9.065326,9.065338,9.070118,9.083274,9.087599,9.087761,9.098201,9.099249,9.104219,9.109637,9.114581,9.115449,9.126086,9.147466,9.148613,9.1542845,9.1559725,9.157453,9.158465,9.17039,9.173231,9.17915,9.187268,9.188431,9.191832,9.199927,9.208439,9.211608,9.216001,9.221314,9.224281,9.230791,9.245192,9.249104,9.283361,9.287098,9.289042,9.302705,9.304073,9.309963,9.314095,9.316928,9.319013,9.330586,9.343483,9.345071,9.372884,9.409575,9.48642,9.547271,9.565087,9.575335,9.576735,9.584208,9.60268,9.6578,9.849541,9.949744,10.434041
23,4.0076823,7.5358725,8.918469,9.634114,10.502843,11.061244,11.439786,11.770397,12.051412,12.094275,12.121461,12.140134,12.327354,12.36057,12.407069,12.468718,12.49112,12.607316,12.669637,12.742764,12.781854,12.784927,12.806852,12.867414,12.909809,12.9156685,12.928494,12.937295,12.941526,12.962599,12.969999,12.984678,12.992224,12.993489,13.021767,13.032429,13.038365,13.045359,13.061429,13.063829,13.088037,13.089427,13.1092205,13.1286745,13.130031,13.143048,13.148521,13.1578665,13.170098,13.170283,13.183588,13.189269,13.211314,13.215336,13.225345,13.247229,13.260249,13.2727165,13.275369,13.275919,13.276868,13.283027,13.283224,13.283967,13.293042,13.300202,13.310532,13.324658,13.3277445,13.331125,13.33391,13.345245,13.3477955,13.357104,13.360147,13.365462,13.380143,13.380941,13.3876095,13.388123,13.388532,13.392773,13.399262,13.406683,13.412804,13.419416,13.420509,13.44241,13.478808,13.495966,13.498084,13.511874,13.517405,13.536914,13.54363,13.557476,13.601651,13.79421,13.852606
24,3.947112,6.1799603,7.868547,9.064146,10.22034,11.180307,11.903088,12.477394,12.718678,12.886468,12.895772,13.024647,13.02602,13.111148,13.177352,13.207824,13.237005,13.242372,13.252002,13.277055,13.335698,13.377948,13.379121,13.37925,13.402841,13.446381,13.453924,13.469502,13.482805,13.493198,13.494948,13.534681,13.542533,13.548668,13.549606,13.5535345,13.55713,13.559634,13.5627165,13.563919,13.57374,13.574178,13.575357,13.577875,13.585086,13.592383,13.599188,13.599823,13.611475,13.614476,13.625082,13.629422,13.633118,13.633947,13.636473,13.63896,13.640348,13.642561,13.645834,13.650218,13.650531,13.6526165,13.654138,13.656254,13.660401,13.666542,13.669327,13.67845,13.678474,13.68287,13.68981,13.690296,13.692358,13.694037,13.705714,13.709497,13.714468,13.718454,13.728572,13.742059,13.757538,13.757667,13.775163,13.78234,13.798074,13.7985735,13.8057165,13.807806,13.813162,13.815507,13.849293,13.8600645,13.8799,13.89383,13.92663,14.001271,14.0340185,14.26449,14.626968
